timestamp_hour,organization__id,organization__name,organization__email_domain,organization__tier,organization__billing_model,organization__cloud_provider,organization__region,organization__country,organization__dollar_usage,organization__MRR,organization__MRR_PAYG,organization__MRR_Committed,organization__query_count,organization__error_count
2026-05-11 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,181.18,5200.0,5200.0,0.0,105756,249
2026-05-12 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,158.35,5200.0,5200.0,0.0,81234,154
2026-05-13 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,189.12,5200.0,5200.0,0.0,96594,275
2026-05-14 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,177.17,5200.0,5200.0,0.0,84960,310
2026-05-15 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,178.71,5200.0,5200.0,0.0,82797,241
2026-05-16 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,184.27,5200.0,5200.0,0.0,58060,83
2026-05-17 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,158.7,5200.0,5200.0,0.0,50954,156
2026-05-18 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,173.87,5200.0,5200.0,0.0,77850,102
2026-05-19 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,162.42,5200.0,5200.0,0.0,102048,130
2026-05-20 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,164.13,5200.0,5200.0,0.0,110082,270
2026-05-21 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,167.53,5200.0,5200.0,0.0,87377,98
2026-05-22 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,166.39,5200.0,5200.0,0.0,69074,130
2026-05-23 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,173.3,5200.0,5200.0,0.0,57326,121
2026-05-24 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,161.39,5200.0,5200.0,0.0,40727,162
2026-05-25 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,159.51,5200.0,5200.0,0.0,80273,105
2026-05-26 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,166.32,5200.0,5200.0,0.0,83906,270
2026-05-27 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,177.09,5200.0,5200.0,0.0,71515,55
2026-05-28 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,188.56,5200.0,5200.0,0.0,75759,210
2026-05-29 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,158.48,5200.0,5200.0,0.0,95447,281
2026-05-30 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,188.26,5200.0,5200.0,0.0,57016,47
2026-05-31 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,184.16,5200.0,5200.0,0.0,62318,34
2026-06-01 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,181.37,5200.0,5200.0,0.0,101368,326
2026-06-02 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,186.71,5200.0,5200.0,0.0,83672,272
2026-06-03 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,166.59,5200.0,5200.0,0.0,79306,90
2026-06-04 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,167.58,5200.0,5200.0,0.0,76697,289
2026-06-05 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,159.48,5200.0,5200.0,0.0,109951,219
2026-06-06 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,180.34,5200.0,5200.0,0.0,57071,109
2026-06-07 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,174.09,5200.0,5200.0,0.0,61004,148
2026-06-08 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,175.09,5200.0,5200.0,0.0,70138,128
2026-06-09 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,174.79,5200.0,5200.0,0.0,74590,241
2026-06-10 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,168.35,5200.0,5200.0,0.0,76160,99
2026-06-11 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,175.35,5200.0,5200.0,0.0,97730,386
2026-06-12 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,164.26,5200.0,5200.0,0.0,91463,311
2026-06-13 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,166.93,5200.0,5200.0,0.0,66187,261
2026-06-14 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,185.06,5200.0,5200.0,0.0,59946,231
2026-06-15 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,187.44,5200.0,5200.0,0.0,79334,161
2026-06-16 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,164.29,5200.0,5200.0,0.0,84083,247
2026-06-17 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,181.88,5200.0,5200.0,0.0,96709,71
2026-06-18 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,168.85,5200.0,5200.0,0.0,104247,178
2026-06-19 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,178.25,5200.0,5200.0,0.0,93918,48
2026-06-20 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,161.5,5200.0,5200.0,0.0,55966,166
2026-06-21 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,160.69,5200.0,5200.0,0.0,65073,247
2026-06-22 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,156.51,5200.0,5200.0,0.0,82549,176
2026-06-23 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,178.39,5200.0,5200.0,0.0,89033,113
2026-06-24 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,158.79,5200.0,5200.0,0.0,72204,105
2026-06-25 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,189.98,5200.0,5200.0,0.0,84290,46
2026-06-26 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,170.44,5200.0,5200.0,0.0,91267,349
2026-06-27 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,180.66,5200.0,5200.0,0.0,61210,140
2026-06-28 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,156.7,5200.0,5200.0,0.0,62509,94
2026-06-29 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,176.57,5200.0,5200.0,0.0,94852,118
2026-06-30 00:00:00,42b12009-a5f9-4f07-a066-6cb16d435905,Chavez Group,chavezgroup.example,Growth,PAYG,gcp,eu-central-1,Germany,179.13,5200.0,5200.0,0.0,82459,278
2026-04-02 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4344,6
2026-04-03 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4342,6
2026-04-04 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2201,3
2026-04-05 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2648,7
2026-04-06 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4377,7
2026-04-07 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4260,2
2026-04-08 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3491,7
2026-04-09 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3428,8
2026-04-10 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4495,5
2026-04-11 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2219,1
2026-04-12 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2997,7
2026-04-13 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4967,14
2026-04-14 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3064,5
2026-04-15 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3091,9
2026-04-16 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4787,15
2026-04-17 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4708,5
2026-04-18 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2320,4
2026-04-19 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2882,10
2026-04-20 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4037,8
2026-04-21 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3644,3
2026-04-22 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4336,5
2026-04-23 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4487,9
2026-04-24 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4156,11
2026-04-25 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2920,2
2026-04-26 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2955,3
2026-04-27 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4241,8
2026-04-28 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4669,17
2026-04-29 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4304,16
2026-04-30 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3836,4
2026-05-01 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4952,17
2026-05-02 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2449,2
2026-05-03 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2092,5
2026-05-04 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4135,11
2026-05-05 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4032,12
2026-05-06 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4124,7
2026-05-07 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4661,6
2026-05-08 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3425,12
2026-05-09 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2113,8
2026-05-10 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2705,6
2026-05-11 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4077,4
2026-05-12 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3736,4
2026-05-13 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4315,10
2026-05-14 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3947,6
2026-05-15 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3711,5
2026-05-16 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2838,2
2026-05-17 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2989,3
2026-05-18 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4783,10
2026-05-19 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4900,10
2026-05-20 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3750,11
2026-05-21 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3936,7
2026-05-22 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3525,1
2026-05-23 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2417,6
2026-05-24 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2261,3
2026-05-25 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3371,5
2026-05-26 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3721,11
2026-05-27 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3433,12
2026-05-28 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4201,4
2026-05-29 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4595,7
2026-05-30 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2427,8
2026-05-31 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2311,5
2026-06-01 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4840,6
2026-06-02 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4682,7
2026-06-03 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4717,2
2026-06-04 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4000,4
2026-06-05 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3504,5
2026-06-06 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2185,7
2026-06-07 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2030,7
2026-06-08 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4701,15
2026-06-09 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3658,3
2026-06-10 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4752,4
2026-06-11 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3513,13
2026-06-12 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4230,9
2026-06-13 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2512,9
2026-06-14 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2472,8
2026-06-15 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3704,5
2026-06-16 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4316,15
2026-06-17 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4886,3
2026-06-18 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3869,4
2026-06-19 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3874,7
2026-06-20 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2270,3
2026-06-21 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,2129,2
2026-06-22 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3965,2
2026-06-23 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4720,13
2026-06-24 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,4089,7
2026-06-25 00:00:00,d4134725-8ff3-40fa-a20f-871b35ce1bba,Andrews and Sons,andrewsandsons.example,Free,Committed,azure,ap-east-1,Singapore,0.0,0.0,0.0,0.0,3460,11
